,grid_name,lon_min,lon_max,lat_min,lat_max,folder_name,index_download,file_path,file_path_copied,start_time,end_time,geometry,file_path_len
50,Africa_grid_10_0_40_50_grid_50,25.25,25.5,0.5,0.75,grid_25_0_30_5,4752.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
51,Africa_grid_10_0_40_50_grid_51,29.0,29.25,0.5,0.75,grid_25_0_30_5,4753.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
52,Africa_grid_10_0_40_50_grid_52,29.25,29.5,0.5,0.75,grid_25_0_30_5,4754.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
53,Africa_grid_10_0_40_50_grid_53,29.5,29.75,0.5,0.75,grid_25_0_30_5,4755.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
54,Africa_grid_10_0_40_50_grid_54,29.75,30.0,0.5,0.75,grid_25_0_30_5,4756.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
55,Africa_grid_10_0_40_50_grid_55,30.0,30.25,0.5,0.75,grid_25_0_30_5,4757.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
56,Africa_grid_10_0_40_50_grid_56,30.25,30.5,0.5,0.75,grid_30_0_35_5,4758.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
57,Africa_grid_10_0_40_50_grid_57,30.5,30.75,0.5,0.75,grid_30_0_35_5,4759.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
58,Africa_grid_10_0_40_50_grid_58,30.75,31.0,0.5,0.75,grid_30_0_35_5,4760.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
59,Africa_grid_10_0_40_50_grid_59,31.0,31.25,0.5,0.75,grid_30_0_35_5,4761.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
60,Africa_grid_10_0_40_50_grid_60,31.25,31.5,0.5,0.75,grid_30_0_35_5,4762.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
61,Africa_grid_10_0_40_50_grid_61,31.5,31.75,0.5,0.75,grid_30_0_35_5,4763.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
62,Africa_grid_10_0_40_50_grid_62,31.75,32.0,0.5,0.75,grid_30_0_35_5,4764.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
63,Africa_grid_10_0_40_50_grid_63,32.0,32.25,0.5,0.75,grid_30_0_35_5,4765.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
64,Africa_grid_10_0_40_50_grid_64,32.25,32.5,0.5,0.75,grid_30_0_35_5,4766.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
65,Africa_grid_10_0_40_50_grid_65,32.5,32.75,0.5,0.75,grid_30_0_35_5,4767.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
66,Africa_grid_10_0_40_50_grid_66,32.75,33.0,0.5,0.75,grid_30_0_35_5,4768.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
67,Africa_grid_10_0_40_50_grid_67,33.0,33.25,0.5,0.75,grid_30_0_35_5,4769.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
68,Africa_grid_10_0_40_50_grid_68,33.25,33.5,0.5,0.75,grid_30_0_35_5,4770.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
69,Africa_grid_10_0_40_50_grid_69,33.5,33.75,0.5,0.75,grid_30_0_35_5,4771.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
70,Africa_grid_10_0_40_50_grid_70,33.75,34.0,0.5,0.75,grid_30_0_35_5,4772.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
71,Africa_grid_10_0_40_50_grid_71,34.0,34.25,0.5,0.75,grid_30_0_35_5,4773.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
72,Africa_grid_10_0_40_50_grid_72,34.25,34.5,0.5,0.75,grid_30_0_35_5,4774.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
73,Africa_grid_10_0_40_50_grid_73,34.5,34.75,0.5,0.75,grid_30_0_35_5,4775.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
74,Africa_grid_10_0_40_50_grid_74,34.75,35.0,0.5,0.75,grid_30_0_35_5,4776.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
75,Africa_grid_10_0_40_50_grid_75,35.0,35.25,0.5,0.75,grid_30_0_35_5,4777.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
76,Africa_grid_10_0_40_50_grid_76,35.25,35.5,0.5,0.75,grid_35_0_40_5,4778.0,,,,,"POLYGON ((35 0, 35 5, 40 5, 40 0, 35 0))",
77,Africa_grid_10_0_40_50_grid_77,35.5,35.75,0.5,0.75,grid_35_0_40_5,4779.0,,,,,"POLYGON ((35 0, 35 5, 40 5, 40 0, 35 0))",
78,Africa_grid_10_0_40_50_grid_78,35.75,36.0,0.5,0.75,grid_35_0_40_5,4780.0,,,,,"POLYGON ((35 0, 35 5, 40 5, 40 0, 35 0))",
79,Africa_grid_10_0_40_50_grid_79,36.0,36.25,0.5,0.75,grid_35_0_40_5,4781.0,,,,,"POLYGON ((35 0, 35 5, 40 5, 40 0, 35 0))",
80,Africa_grid_10_0_40_50_grid_80,36.25,36.5,0.5,0.75,grid_35_0_40_5,4782.0,,,,,"POLYGON ((35 0, 35 5, 40 5, 40 0, 35 0))",
81,Africa_grid_10_0_40_50_grid_81,36.5,36.75,0.5,0.75,grid_35_0_40_5,4783.0,,,,,"POLYGON ((35 0, 35 5, 40 5, 40 0, 35 0))",
82,Africa_grid_10_0_40_50_grid_82,37.5,37.75,0.5,0.75,grid_35_0_40_5,4784.0,,,,,"POLYGON ((35 0, 35 5, 40 5, 40 0, 35 0))",
83,Africa_grid_10_0_40_50_grid_83,37.75,38.0,0.5,0.75,grid_35_0_40_5,4785.0,,,,,"POLYGON ((35 0, 35 5, 40 5, 40 0, 35 0))",
84,Africa_grid_10_0_40_50_grid_84,38.0,38.25,0.5,0.75,grid_35_0_40_5,4786.0,,,,,"POLYGON ((35 0, 35 5, 40 5, 40 0, 35 0))",
85,Africa_grid_10_0_40_50_grid_85,23.5,23.75,0.75,1.0,grid_20_0_25_5,4787.0,,,,,"POLYGON ((20 0, 20 5, 25 5, 25 0, 20 0))",
86,Africa_grid_10_0_40_50_grid_86,23.75,24.0,0.75,1.0,grid_20_0_25_5,4788.0,,,,,"POLYGON ((20 0, 20 5, 25 5, 25 0, 20 0))",
87,Africa_grid_10_0_40_50_grid_87,24.0,24.25,0.75,1.0,grid_20_0_25_5,4789.0,,,,,"POLYGON ((20 0, 20 5, 25 5, 25 0, 20 0))",
88,Africa_grid_10_0_40_50_grid_88,24.25,24.5,0.75,1.0,grid_20_0_25_5,4790.0,,,,,"POLYGON ((20 0, 20 5, 25 5, 25 0, 20 0))",
89,Africa_grid_10_0_40_50_grid_89,25.0,25.25,0.75,1.0,grid_20_0_25_5,4791.0,,,,,"POLYGON ((20 0, 20 5, 25 5, 25 0, 20 0))",
90,Africa_grid_10_0_40_50_grid_90,25.25,25.5,0.75,1.0,grid_25_0_30_5,4792.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
91,Africa_grid_10_0_40_50_grid_91,29.0,29.25,0.75,1.0,grid_25_0_30_5,4793.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
92,Africa_grid_10_0_40_50_grid_92,29.25,29.5,0.75,1.0,grid_25_0_30_5,4794.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
93,Africa_grid_10_0_40_50_grid_93,29.5,29.75,0.75,1.0,grid_25_0_30_5,4795.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
94,Africa_grid_10_0_40_50_grid_94,29.75,30.0,0.75,1.0,grid_25_0_30_5,4796.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
95,Africa_grid_10_0_40_50_grid_95,30.0,30.25,0.75,1.0,grid_25_0_30_5,4797.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
96,Africa_grid_10_0_40_50_grid_96,30.25,30.5,0.75,1.0,grid_30_0_35_5,4798.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
97,Africa_grid_10_0_40_50_grid_97,30.5,30.75,0.75,1.0,grid_30_0_35_5,4799.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
98,Africa_grid_10_0_40_50_grid_98,30.75,31.0,0.75,1.0,grid_30_0_35_5,4800.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
99,Africa_grid_10_0_40_50_grid_99,31.0,31.25,0.75,1.0,grid_30_0_35_5,4801.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
125,Africa_grid_10_0_40_50_grid_125,29.5,29.75,1.0,1.25,grid_25_0_30_5,4827.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
126,Africa_grid_10_0_40_50_grid_126,29.75,30.0,1.0,1.25,grid_25_0_30_5,4828.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
127,Africa_grid_10_0_40_50_grid_127,30.0,30.25,1.0,1.25,grid_25_0_30_5,4829.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
128,Africa_grid_10_0_40_50_grid_128,30.25,30.5,1.0,1.25,grid_30_0_35_5,4830.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
129,Africa_grid_10_0_40_50_grid_129,30.5,30.75,1.0,1.25,grid_30_0_35_5,4831.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
130,Africa_grid_10_0_40_50_grid_130,30.75,31.0,1.0,1.25,grid_30_0_35_5,4832.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
131,Africa_grid_10_0_40_50_grid_131,31.0,31.25,1.0,1.25,grid_30_0_35_5,4833.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
132,Africa_grid_10_0_40_50_grid_132,31.25,31.5,1.0,1.25,grid_30_0_35_5,4834.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
133,Africa_grid_10_0_40_50_grid_133,31.5,31.75,1.0,1.25,grid_30_0_35_5,4835.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
134,Africa_grid_10_0_40_50_grid_134,31.75,32.0,1.0,1.25,grid_30_0_35_5,4836.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
135,Africa_grid_10_0_40_50_grid_135,32.0,32.25,1.0,1.25,grid_30_0_35_5,4837.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
136,Africa_grid_10_0_40_50_grid_136,32.25,32.5,1.0,1.25,grid_30_0_35_5,4838.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
137,Africa_grid_10_0_40_50_grid_137,32.5,32.75,1.0,1.25,grid_30_0_35_5,4839.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
138,Africa_grid_10_0_40_50_grid_138,32.75,33.0,1.0,1.25,grid_30_0_35_5,4840.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
139,Africa_grid_10_0_40_50_grid_139,33.0,33.25,1.0,1.25,grid_30_0_35_5,4841.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
140,Africa_grid_10_0_40_50_grid_140,33.25,33.5,1.0,1.25,grid_30_0_35_5,4842.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
141,Africa_grid_10_0_40_50_grid_141,33.5,33.75,1.0,1.25,grid_30_0_35_5,4843.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
142,Africa_grid_10_0_40_50_grid_142,33.75,34.0,1.0,1.25,grid_30_0_35_5,4844.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
143,Africa_grid_10_0_40_50_grid_143,34.0,34.25,1.0,1.25,grid_30_0_35_5,4845.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
144,Africa_grid_10_0_40_50_grid_144,34.25,34.5,1.0,1.25,grid_30_0_35_5,4846.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
145,Africa_grid_10_0_40_50_grid_145,34.5,34.75,1.0,1.25,grid_30_0_35_5,4847.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
146,Africa_grid_10_0_40_50_grid_146,34.75,35.0,1.0,1.25,grid_30_0_35_5,4848.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
147,Africa_grid_10_0_40_50_grid_147,35.0,35.25,1.0,1.25,grid_30_0_35_5,4849.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
148,Africa_grid_10_0_40_50_grid_148,35.25,35.5,1.0,1.25,grid_35_0_40_5,4850.0,,,,,"POLYGON ((35 0, 35 5, 40 5, 40 0, 35 0))",
149,Africa_grid_10_0_40_50_grid_149,35.5,35.75,1.0,1.25,grid_35_0_40_5,4851.0,,,,,"POLYGON ((35 0, 35 5, 40 5, 40 0, 35 0))",
150,Africa_grid_10_0_40_50_grid_150,35.75,36.0,1.0,1.25,grid_35_0_40_5,4852.0,,,,,"POLYGON ((35 0, 35 5, 40 5, 40 0, 35 0))",
151,Africa_grid_10_0_40_50_grid_151,36.5,36.75,1.0,1.25,grid_35_0_40_5,4853.0,,,,,"POLYGON ((35 0, 35 5, 40 5, 40 0, 35 0))",
152,Africa_grid_10_0_40_50_grid_152,36.75,37.0,1.0,1.25,grid_35_0_40_5,4854.0,,,,,"POLYGON ((35 0, 35 5, 40 5, 40 0, 35 0))",
153,Africa_grid_10_0_40_50_grid_153,16.0,16.25,1.25,1.5,grid_15_0_20_5,4855.0,,,,,"POLYGON ((15 0, 15 5, 20 5, 20 0, 15 0))",
154,Africa_grid_10_0_40_50_grid_154,23.5,23.75,1.25,1.5,grid_20_0_25_5,4856.0,,,,,"POLYGON ((20 0, 20 5, 25 5, 25 0, 20 0))",
155,Africa_grid_10_0_40_50_grid_155,29.0,29.25,1.25,1.5,grid_25_0_30_5,4857.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
156,Africa_grid_10_0_40_50_grid_156,29.5,29.75,1.25,1.5,grid_25_0_30_5,4858.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
157,Africa_grid_10_0_40_50_grid_157,29.75,30.0,1.25,1.5,grid_25_0_30_5,4859.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
158,Africa_grid_10_0_40_50_grid_158,30.0,30.25,1.25,1.5,grid_25_0_30_5,4860.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
159,Africa_grid_10_0_40_50_grid_159,30.25,30.5,1.25,1.5,grid_30_0_35_5,4861.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
160,Africa_grid_10_0_40_50_grid_160,30.5,30.75,1.25,1.5,grid_30_0_35_5,4862.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
161,Africa_grid_10_0_40_50_grid_161,30.75,31.0,1.25,1.5,grid_30_0_35_5,4863.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
162,Africa_grid_10_0_40_50_grid_162,31.0,31.25,1.25,1.5,grid_30_0_35_5,4864.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
163,Africa_grid_10_0_40_50_grid_163,31.25,31.5,1.25,1.5,grid_30_0_35_5,4865.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
164,Africa_grid_10_0_40_50_grid_164,31.5,31.75,1.25,1.5,grid_30_0_35_5,4866.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
165,Africa_grid_10_0_40_50_grid_165,31.75,32.0,1.25,1.5,grid_30_0_35_5,4867.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
166,Africa_grid_10_0_40_50_grid_166,32.0,32.25,1.25,1.5,grid_30_0_35_5,4868.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
167,Africa_grid_10_0_40_50_grid_167,32.25,32.5,1.25,1.5,grid_30_0_35_5,4869.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
168,Africa_grid_10_0_40_50_grid_168,32.5,32.75,1.25,1.5,grid_30_0_35_5,4870.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
169,Africa_grid_10_0_40_50_grid_169,32.75,33.0,1.25,1.5,grid_30_0_35_5,4871.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
170,Africa_grid_10_0_40_50_grid_170,33.0,33.25,1.25,1.5,grid_30_0_35_5,4872.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
171,Africa_grid_10_0_40_50_grid_171,33.25,33.5,1.25,1.5,grid_30_0_35_5,4873.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
172,Africa_grid_10_0_40_50_grid_172,33.5,33.75,1.25,1.5,grid_30_0_35_5,4874.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
173,Africa_grid_10_0_40_50_grid_173,33.75,34.0,1.25,1.5,grid_30_0_35_5,4875.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
174,Africa_grid_10_0_40_50_grid_174,34.0,34.25,1.25,1.5,grid_30_0_35_5,4876.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
175,Africa_grid_10_0_40_50_grid_175,34.25,34.5,1.25,1.5,grid_30_0_35_5,4877.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
176,Africa_grid_10_0_40_50_grid_176,34.5,34.75,1.25,1.5,grid_30_0_35_5,4878.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
177,Africa_grid_10_0_40_50_grid_177,34.75,35.0,1.25,1.5,grid_30_0_35_5,4879.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
178,Africa_grid_10_0_40_50_grid_178,35.0,35.25,1.25,1.5,grid_30_0_35_5,4880.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
179,Africa_grid_10_0_40_50_grid_179,35.25,35.5,1.25,1.5,grid_35_0_40_5,4881.0,,,,,"POLYGON ((35 0, 35 5, 40 5, 40 0, 35 0))",
180,Africa_grid_10_0_40_50_grid_180,35.5,35.75,1.25,1.5,grid_35_0_40_5,4882.0,,,,,"POLYGON ((35 0, 35 5, 40 5, 40 0, 35 0))",
181,Africa_grid_10_0_40_50_grid_181,16.0,16.25,1.5,1.75,grid_15_0_20_5,4883.0,,,,,"POLYGON ((15 0, 15 5, 20 5, 20 0, 15 0))",
182,Africa_grid_10_0_40_50_grid_182,18.0,18.25,1.5,1.75,grid_15_0_20_5,4884.0,,,,,"POLYGON ((15 0, 15 5, 20 5, 20 0, 15 0))",
183,Africa_grid_10_0_40_50_grid_183,29.75,30.0,1.5,1.75,grid_25_0_30_5,4885.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
184,Africa_grid_10_0_40_50_grid_184,30.0,30.25,1.5,1.75,grid_25_0_30_5,4886.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
185,Africa_grid_10_0_40_50_grid_185,30.25,30.5,1.5,1.75,grid_30_0_35_5,4887.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
186,Africa_grid_10_0_40_50_grid_186,30.5,30.75,1.5,1.75,grid_30_0_35_5,4888.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
187,Africa_grid_10_0_40_50_grid_187,30.75,31.0,1.5,1.75,grid_30_0_35_5,4889.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
188,Africa_grid_10_0_40_50_grid_188,31.0,31.25,1.5,1.75,grid_30_0_35_5,4890.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
189,Africa_grid_10_0_40_50_grid_189,31.25,31.5,1.5,1.75,grid_30_0_35_5,4891.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
190,Africa_grid_10_0_40_50_grid_190,31.5,31.75,1.5,1.75,grid_30_0_35_5,4892.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
191,Africa_grid_10_0_40_50_grid_191,31.75,32.0,1.5,1.75,grid_30_0_35_5,4893.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
192,Africa_grid_10_0_40_50_grid_192,32.0,32.25,1.5,1.75,grid_30_0_35_5,4894.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
193,Africa_grid_10_0_40_50_grid_193,32.25,32.5,1.5,1.75,grid_30_0_35_5,4895.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
194,Africa_grid_10_0_40_50_grid_194,32.5,32.75,1.5,1.75,grid_30_0_35_5,4896.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
195,Africa_grid_10_0_40_50_grid_195,32.75,33.0,1.5,1.75,grid_30_0_35_5,4897.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
196,Africa_grid_10_0_40_50_grid_196,33.0,33.25,1.5,1.75,grid_30_0_35_5,4898.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
197,Africa_grid_10_0_40_50_grid_197,33.25,33.5,1.5,1.75,grid_30_0_35_5,4899.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
198,Africa_grid_10_0_40_50_grid_198,33.5,33.75,1.5,1.75,grid_30_0_35_5,4900.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
199,Africa_grid_10_0_40_50_grid_199,33.75,34.0,1.5,1.75,grid_30_0_35_5,4901.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
200,Africa_grid_10_0_40_50_grid_200,34.0,34.25,1.5,1.75,grid_30_0_35_5,4902.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
201,Africa_grid_10_0_40_50_grid_201,34.25,34.5,1.5,1.75,grid_30_0_35_5,4903.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
202,Africa_grid_10_0_40_50_grid_202,34.5,34.75,1.5,1.75,grid_30_0_35_5,4904.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
203,Africa_grid_10_0_40_50_grid_203,34.75,35.0,1.5,1.75,grid_30_0_35_5,4905.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
204,Africa_grid_10_0_40_50_grid_204,35.0,35.25,1.5,1.75,grid_30_0_35_5,4906.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
205,Africa_grid_10_0_40_50_grid_205,35.25,35.5,1.5,1.75,grid_35_0_40_5,4907.0,,,,,"POLYGON ((35 0, 35 5, 40 5, 40 0, 35 0))",
206,Africa_grid_10_0_40_50_grid_206,35.5,35.75,1.5,1.75,grid_35_0_40_5,4908.0,,,,,"POLYGON ((35 0, 35 5, 40 5, 40 0, 35 0))",
207,Africa_grid_10_0_40_50_grid_207,21.25,21.5,1.75,2.0,grid_20_0_25_5,4909.0,,,,,"POLYGON ((20 0, 20 5, 25 5, 25 0, 20 0))",
208,Africa_grid_10_0_40_50_grid_208,21.5,21.75,1.75,2.0,grid_20_0_25_5,4910.0,,,,,"POLYGON ((20 0, 20 5, 25 5, 25 0, 20 0))",
209,Africa_grid_10_0_40_50_grid_209,27.75,28.0,1.75,2.0,grid_25_0_30_5,4911.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
210,Africa_grid_10_0_40_50_grid_210,29.75,30.0,1.75,2.0,grid_25_0_30_5,4912.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
211,Africa_grid_10_0_40_50_grid_211,30.0,30.25,1.75,2.0,grid_25_0_30_5,4913.0,,,,,"POLYGON ((25 0, 25 5, 30 5, 30 0, 25 0))",
212,Africa_grid_10_0_40_50_grid_212,30.25,30.5,1.75,2.0,grid_30_0_35_5,4914.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
213,Africa_grid_10_0_40_50_grid_213,30.5,30.75,1.75,2.0,grid_30_0_35_5,4915.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
214,Africa_grid_10_0_40_50_grid_214,30.75,31.0,1.75,2.0,grid_30_0_35_5,4916.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
215,Africa_grid_10_0_40_50_grid_215,31.0,31.25,1.75,2.0,grid_30_0_35_5,4917.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
216,Africa_grid_10_0_40_50_grid_216,31.25,31.5,1.75,2.0,grid_30_0_35_5,4918.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
217,Africa_grid_10_0_40_50_grid_217,31.5,31.75,1.75,2.0,grid_30_0_35_5,4919.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
218,Africa_grid_10_0_40_50_grid_218,31.75,32.0,1.75,2.0,grid_30_0_35_5,4920.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
219,Africa_grid_10_0_40_50_grid_219,32.0,32.25,1.75,2.0,grid_30_0_35_5,4921.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
220,Africa_grid_10_0_40_50_grid_220,32.25,32.5,1.75,2.0,grid_30_0_35_5,4922.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
221,Africa_grid_10_0_40_50_grid_221,32.5,32.75,1.75,2.0,grid_30_0_35_5,4923.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
222,Africa_grid_10_0_40_50_grid_222,32.75,33.0,1.75,2.0,grid_30_0_35_5,4924.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
223,Africa_grid_10_0_40_50_grid_223,33.0,33.25,1.75,2.0,grid_30_0_35_5,4925.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
224,Africa_grid_10_0_40_50_grid_224,33.25,33.5,1.75,2.0,grid_30_0_35_5,4926.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
250,Africa_grid_10_0_40_50_grid_250,31.25,31.5,2.0,2.25,grid_30_0_35_5,4952.0,,,,,"POLYGON ((30 0, 30 5, 35 5, 35 0, 30 0))",
